month;weekday;day;hour;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;seasonN;qtd
3;6;10;16;1;7;2;31;38;-7;1015;1;2
3;6;10;17;1;5;-1;36;39;-8;1016;1;3
3;6;10;18;1;4;-1;32;39;-9;1017;1;2
3;6;10;19;1;3;-2;28;43;-8;1018;1;1
3;6;10;20;1;2;-4;29;41;-10;1020;1;1
3;6;10;21;1;1;-4;23;40;-11;1021;1;1
3;6;10;22;1;0;-5;19;40;-12;1021;1;1
3;6;10;23;1;-1;-6;20;42;-12;1021;1;1
3;7;11;0;0;-1;-7;21;43;-12;1022;1;1
3;7;11;1;0;-2;-9;32;48;-11;1022;1;1
3;7;11;2;0;-2;-9;30;49;-12;1022;1;1
3;7;11;3;0;-2;-8;21;47;-12;1023;1;1
3;7;11;4;0;-2;-7;15;44;-13;1024;1;1
3;7;11;5;0;-3;-8;18;45;-13;1025;1;1
3;7;11;6;0;-3;-9;19;46;-13;1025;1;1
3;7;11;7;0;-2;-8;19;44;-13;1026;1;1
3;7;11;8;0;-1;-7;20;43;-12;1026;1;1
3;7;11;9;0;0;-6;21;41;-12;1026;1;1
3;7;11;10;0;1;-5;28;37;-13;1025;1;2
3;7;11;11;0;2;-3;26;30;-14;1025;1;2
3;7;11;12;0;3;-2;24;28;-14;1025;1;2
3;7;11;13;0;3;-3;28;25;-15;1024;1;2
3;7;11;14;0;4;0;21;22;-16;1024;1;1
3;7;11;15;0;4;0;25;22;-16;1024;1;2
3;7;11;16;0;3;-2;26;23;-16;1024;1;1
3;7;11;17;0;2;-3;23;24;-16;1025;1;2
3;7;11;18;0;1;-4;25;27;-15;1025;1;1
3;7;11;19;0;1;-4;21;29;-15;1026;1;1
3;7;11;20;0;0;-4;19;32;-14;1027;1;1
3;7;11;21;0;-1;-6;20;36;-14;1027;1;1
3;7;11;22;0;-1;-7;21;37;-14;1027;1;1
3;7;11;23;0;-1;-8;28;40;-13;1027;1;1
3;1;12;0;0;-1;-6;18;42;-12;1030;1;1
3;1;12;1;0;-1;-6;18;41;-13;1029;1;1
3;1;12;3;0;-2;-9;24;43;-13;1028;1;1
3;1;12;4;0;-2;-8;20;43;-13;1028;1;1
3;1;12;5;0;-2;-7;15;40;-14;1028;1;1
3;1;12;6;0;-3;-8;15;43;-14;1029;1;1
3;1;12;7;0;-3;-8;14;43;-14;1029;1;1
3;1;12;8;0;-2;-7;13;41;-14;1030;1;1
3;1;12;9;0;-1;-6;14;38;-14;1031;1;1
3;1;12;10;0;0;-4;11;37;-13;1030;1;1
3;1;12;11;0;1;-3;16;34;-13;1030;1;1
3;1;12;12;0;2;-2;13;32;-13;1029;1;2
3;1;12;13;0;3;0;17;31;-12;1028;1;2
3;1;12;14;0;5;1;21;31;-11;1027;1;2
3;1;12;15;0;5;2;18;29;-12;1027;1;2
3;1;12;16;0;6;2;20;27;-12;1026;1;2
3;1;12;17;0;5;1;23;27;-12;1026;1;2
3;1;12;18;0;4;0;23;29;-12;1027;1;1
3;1;12;19;0;3;-1;21;32;-12;1028;1;1
3;1;12;20;0;2;-3;22;34;-12;1029;1;1
3;1;12;21;0;2;-2;20;37;-11;1030;1;1
3;1;12;22;0;1;-3;16;38;-12;1030;1;1
3;1;12;23;0;1;-4;15;41;-12;1031;1;1
3;2;13;0;1;0;-4;14;44;-11;1031;1;1
3;2;13;1;1;0;-5;16;38;-13;1031;1;1
3;2;13;2;1;-1;-5;13;43;-12;1032;1;1
3;2;13;3;1;-1;-5;13;43;-12;1032;1;1
3;2;13;4;1;-1;-5;11;43;-12;1031;1;1
3;2;13;5;1;-1;-5;11;46;-11;1032;1;1
3;2;13;6;1;-2;-6;11;50;-11;1032;1;1
3;2;13;7;1;-2;-7;14;51;-11;1033;1;2
3;2;13;8;1;-1;-6;16;51;-10;1033;1;3
3;2;13;9;1;0;-5;18;51;-9;1033;1;2
3;2;13;10;1;2;-3;18;49;-8;1032;1;1
3;2;13;11;1;3;-1;13;46;-8;1031;1;1
3;2;13;12;1;3;0;10;45;-8;1030;1;1
3;2;13;13;1;4;1;13;41;-8;1029;1;1
3;2;13;14;1;6;4;14;38;-7;1027;1;1
3;2;13;15;1;8;5;18;37;-6;1025;1;2
3;2;13;16;1;7;3;21;40;-6;1025;1;2
3;2;13;17;1;5;1;21;46;-5;1024;1;3
3;2;13;18;1;3;-1;17;65;-3;1024;1;2
3;2;13;19;1;2;-2;13;84;-1;1024;1;1
3;2;13;20;1;2;-2;12;84;-1;1022;1;1
3;2;13;21;1;2;-3;16;89;0;1022;1;1
3;2;13;22;1;1;-5;25;90;-1;1021;1;1
3;2;13;23;1;-1;-7;21;95;-2;1020;1;1
3;3;14;0;1;-1;-7;22;93;-2;1017;1;1
3;3;14;1;1;-1;-8;29;93;-2;1016;1;1
3;3;14;2;1;0;-6;30;93;-1;1012;1;1
3;3;14;4;1;1;-6;37;87;-1;1009;1;1
3;3;14;5;1;1;-6;30;87;-1;1006;1;1
3;3;14;6;1;0;-7;39;87;-2;1003;1;1
3;3;14;7;1;-1;-8;40;91;-2;1002;1;1
3;3;14;8;1;0;-8;44;90;-1;1001;1;1
3;3;14;9;1;1;-6;38;87;-1;1001;1;1
3;3;14;10;1;2;-4;33;78;-2;1000;1;1
3;3;14;11;1;3;-3;34;75;-1;999;1;1
3;3;14;12;1;3;-3;33;75;-1;1000;1;1
3;3;14;13;1;3;-3;30;78;-1;1000;1;1
3;3;14;14;1;4;-2;32;69;-1;1000;1;1
3;3;14;15;1;4;-2;32;62;-3;1001;1;1
3;3;14;16;1;4;-2;38;61;-3;1002;1;1
3;3;14;17;1;3;-3;43;55;-5;1003;1;1
3;3;14;18;1;2;-4;41;52;-7;1004;1;1
3;3;14;19;1;1;-5;38;51;-8;1006;1;1
3;3;14;20;1;0;-7;35;53;-9;1007;1;1
3;3;14;21;1;-1;-9;39;50;-10;1008;1;1
3;3;14;22;1;-2;-9;37;47;-12;1010;1;1
3;3;14;23;1;-3;-10;29;49;-12;1010;1;1
3;4;15;0;1;-3;-9;22;47;-13;1010;1;1
3;4;15;1;1;-4;-11;27;46;-14;1010;1;1
3;4;15;2;1;-4;-12;29;46;-14;1010;1;1
3;4;15;4;1;-6;-13;24;54;-14;1010;1;1
3;4;15;5;1;-6;-13;19;54;-14;1011;1;1
3;4;15;6;1;-6;-12;18;54;-14;1011;1;1
3;4;15;7;1;-5;-12;27;48;-14;1011;1;1
3;4;15;8;1;-4;-11;26;46;-14;1012;1;2
3;4;15;9;1;-3;-10;27;44;-14;1012;1;1
3;4;15;10;1;-3;-11;33;45;-13;1012;1;1
3;4;15;11;1;-2;-10;40;44;-13;1012;1;1
3;4;15;12;1;-1;-9;42;43;-12;1012;1;1
3;4;15;13;1;-1;-8;37;43;-12;1012;1;1
3;4;15;14;1;-1;-8;32;45;-11;1012;1;1
3;4;15;15;1;-1;-8;32;47;-11;1012;1;1
3;4;15;16;1;0;-7;34;42;-12;1013;1;1
3;4;15;17;1;0;-7;39;40;-12;1014;1;2
3;4;15;18;1;1;-6;40;37;-13;1014;1;2
3;4;15;19;1;0;-7;35;36;-13;1015;1;1
3;4;15;20;1;0;-6;27;37;-13;1016;1;1
3;4;15;21;1;-1;-7;22;37;-14;1018;1;1
3;4;15;22;1;-1;-8;28;35;-15;1018;1;1
3;4;15;23;1;-1;-8;31;36;-14;1019;1;1
3;5;16;0;1;-2;-7;20;37;-15;1020;1;1
3;5;16;1;1;-2;-7;17;38;-15;1020;1;1
3;5;16;2;1;-2;-8;20;40;-14;1020;1;1
3;5;16;3;1;-2;-8;19;40;-14;1020;1;1
3;5;16;4;1;-3;-7;9;46;-13;1020;1;1
3;5;16;5;1;-3;-7;11;50;-12;1020;1;1
3;5;16;6;1;-3;-8;14;50;-12;1021;1;1
3;5;16;7;1;-3;-7;12;53;-11;1021;1;1
3;5;16;8;1;-2;-6;11;52;-10;1022;1;2
3;5;16;9;1;0;-5;19;51;-9;1022;1;1
3;5;16;10;1;1;-5;28;49;-9;1022;1;1
3;5;16;11;1;2;-4;29;45;-9;1022;1;1
3;5;16;12;1;3;-3;28;42;-9;1022;1;1
3;5;16;13;1;3;-1;23;41;-9;1022;1;1
3;5;16;14;1;4;-1;25;40;-9;1021;1;1
3;5;16;15;1;5;0;25;37;-9;1021;1;1
3;5;16;16;1;6;2;27;35;-9;1020;1;1
3;5;16;17;1;5;1;28;35;-9;1021;1;2
3;5;16;18;1;4;-1;26;38;-9;1021;1;2
3;5;16;19;1;4;0;20;39;-9;1022;1;1
3;5;16;20;1;3;0;13;40;-9;1023;1;1
3;5;16;21;1;3;0;12;41;-9;1023;1;1
3;5;16;22;1;3;0;12;41;-9;1023;1;1
3;5;16;23;1;3;1;6;42;-9;1024;1;1
3;6;17;0;1;2;1;5;44;-9;1024;1;1
3;6;17;1;1;1;-1;8;47;-9;1025;1;1
3;6;17;2;1;1;-1;6;48;-9;1025;1;1
3;6;17;3;1;1;-1;7;48;-9;1026;1;1
3;6;17;4;1;1;-1;7;50;-8;1027;1;1
3;6;17;5;1;-2;-4;6;66;-7;1027;1;1
3;6;17;6;1;-1;-3;6;66;-6;1028;1;1
3;6;17;7;1;1;-1;6;58;-7;1029;1;1
3;6;17;8;1;2;1;2;59;-6;1029;1;2
3;6;17;9;1;3;1;4;60;-4;1029;1;2
3;6;17;10;1;4;2;7;50;-5;1029;1;1
3;6;17;11;1;7;6;6;36;-7;1028;1;1
3;6;17;12;1;8;6;11;33;-7;1027;1;1
3;6;17;13;1;9;7;12;29;-8;1026;1;1
3;6;17;14;1;9;8;4;27;-9;1025;1;1
3;6;17;15;1;10;9;14;25;-9;1024;1;2
3;6;17;16;1;9;7;16;35;-6;1023;1;2
3;6;17;17;1;9;7;10;35;-6;1023;1;3
3;6;17;18;1;8;7;9;38;-5;1024;1;2
3;6;17;19;1;8;6;10;45;-3;1024;1;1
3;6;17;20;1;7;4;14;60;-1;1024;1;1
3;6;17;21;1;6;3;17;71;1;1024;1;1
3;6;17;22;1;5;2;13;77;2;1024;1;1
3;6;17;23;1;6;3;11;78;2;1023;1;1
3;7;18;0;0;5;2;16;83;2;1023;1;1
3;7;18;1;0;4;1;15;87;2;1022;1;1
3;7;18;2;0;4;2;9;87;2;1020;1;1
3;7;18;3;0;4;3;4;85;2;1020;1;1
3;7;18;4;0;5;5;2;81;2;1020;1;1
3;7;18;5;0;5;4;6;85;3;1019;1;1
3;7;18;6;0;5;4;6;87;3;1019;1;1
3;7;18;7;0;6;4;7;83;3;1019;1;1
3;7;18;8;0;6;5;6;85;4;1019;1;1
3;7;18;9;0;6;5;6;87;4;1019;1;1
3;7;18;10;0;7;6;7;79;4;1018;1;2
3;7;18;11;0;9;9;6;67;3;1017;1;2
3;7;18;12;0;11;11;2;59;4;1017;1;2
3;7;18;13;0;13;13;0;56;4;1016;1;3
3;7;18;14;0;14;14;6;55;5;1015;1;3
3;7;18;15;0;15;15;16;55;6;1014;1;3
3;7;18;16;0;13;13;22;57;5;1014;1;3
3;7;18;17;0;12;12;23;58;4;1014;1;3
3;7;18;18;0;11;11;23;61;4;1015;1;2
3;7;18;19;0;10;7;23;72;5;1015;1;1
3;7;18;20;0;8;5;23;85;6;1017;1;1
3;7;18;21;0;7;4;24;91;6;1017;1;1
3;7;18;22;0;7;4;19;93;6;1018;1;1
3;7;18;23;0;7;4;18;93;6;1018;1;1
3;1;19;0;0;6;2;23;92;5;1018;1;1
3;1;19;1;0;6;2;22;87;4;1018;1;1
3;1;19;2;0;5;0;24;91;3;1018;1;1
3;1;19;3;0;3;-1;19;93;2;1019;1;1
3;1;19;4;0;3;-2;20;93;2;1019;1;1
3;1;19;5;0;2;-3;20;93;1;1020;1;1
3;1;19;6;0;2;-3;22;93;1;1020;1;1
3;1;19;7;0;2;-3;23;93;1;1022;1;1
3;1;19;8;0;3;-2;22;91;2;1022;1;1
3;1;19;9;0;4;-1;25;89;2;1023;1;1
3;1;19;10;0;4;-1;26;87;2;1024;1;1
3;1;19;11;0;5;1;21;79;2;1024;1;2
3;1;19;12;0;7;4;21;69;2;1023;1;2
3;1;19;13;0;9;6;23;63;2;1023;1;2
3;1;19;14;0;10;9;29;57;2;1022;1;2
3;1;19;15;0;11;11;31;51;1;1022;1;2
3;1;19;16;0;12;12;22;51;2;1022;1;2
3;1;19;17;0;11;11;25;50;1;1022;1;2
3;1;19;18;0;10;9;28;50;0;1022;1;2
3;1;19;19;0;9;6;28;55;1;1023;1;1
3;1;19;20;0;8;4;24;63;1;1024;1;1
3;1;19;21;0;7;3;22;60;0;1024;1;1
3;1;19;22;0;7;4;21;57;-1;1024;1;1
3;1;19;23;0;7;4;19;57;-1;1024;1;1
3;2;20;0;1;6;3;17;59;-1;1023;1;1
3;2;20;1;1;6;3;16;61;-1;1023;1;1
3;2;20;2;1;6;3;18;64;-1;1023;1;1
3;2;20;3;1;5;2;17;67;-1;1023;1;1
3;2;20;4;1;4;0;17;70;-1;1022;1;1
3;2;20;5;1;3;-1;17;74;-1;1023;1;1
3;2;20;6;1;3;-1;16;75;-1;1023;1;1
3;2;20;7;1;4;0;15;71;-1;1023;1;2
3;2;20;8;1;5;2;18;67;0;1023;1;3
3;2;20;9;1;7;4;18;60;0;1023;1;2
3;2;20;10;1;9;6;19;47;-2;1022;1;1
3;2;20;11;1;10;10;15;42;-2;1022;1;1
3;2;20;12;1;12;12;12;39;-2;1021;1;2
3;2;20;13;1;12;12;11;38;-2;1020;1;2
3;2;20;14;1;12;12;12;40;-1;1019;1;2
3;2;20;15;1;12;12;13;41;-1;1019;1;2
3;2;20;16;1;11;11;9;45;0;1018;1;2
3;2;20;17;1;11;11;3;47;0;1017;1;4
3;2;20;18;1;11;11;0;51;1;1017;1;3
3;2;20;19;1;11;11;3;52;1;1017;1;2
3;2;20;20;1;11;11;2;52;2;1018;1;1
3;2;20;21;1;10;10;0;54;1;1017;1;1
3;2;20;22;1;10;9;4;56;2;1017;1;1
3;2;20;23;1;10;10;3;53;1;1016;1;1
3;3;21;0;1;10;10;2;53;1;1016;2;1
3;3;21;1;1;10;9;7;56;1;1015;2;1
3;3;21;2;1;10;9;4;51;0;1015;2;1
3;3;21;3;1;8;6;11;76;4;1014;2;1
3;3;21;4;1;8;6;11;76;4;1014;2;1
3;3;21;5;1;8;7;7;71;3;1014;2;1
3;3;21;6;1;8;6;10;67;2;1013;2;1
3;3;21;7;1;8;6;10;70;3;1014;2;2
3;3;21;8;1;8;6;10;68;2;1014;2;3
3;3;21;9;1;9;7;10;62;1;1015;2;2
3;3;21;10;1;9;9;3;58;1;1015;2;1
3;3;21;11;1;10;10;7;55;2;1016;2;1
3;3;21;12;1;12;12;11;52;3;1015;2;1
3;3;21;13;1;14;14;12;51;4;1015;2;2
3;3;21;14;1;15;15;10;52;5;1014;2;2
3;3;21;15;1;17;17;16;50;6;1013;2;2
3;3;21;16;1;17;17;19;49;6;1013;2;3
3;3;21;17;1;17;17;18;46;5;1013;2;4
3;3;21;18;1;16;16;16;47;5;1013;2;4
3;3;21;19;1;15;15;14;52;5;1013;2;2
3;3;21;20;1;15;15;14;51;4;1014;2;2
3;3;21;21;1;14;14;12;48;3;1014;2;1
3;3;21;22;1;14;14;9;48;3;1014;2;1
3;3;21;23;1;13;13;10;52;4;1013;2;1
3;4;22;0;1;14;14;9;51;3;1013;2;1
3;4;22;1;1;15;15;8;48;4;1013;2;1
3;4;22;2;1;15;15;12;49;4;1013;2;1
3;4;22;3;1;14;14;15;49;3;1013;2;1
3;4;22;4;1;13;13;25;40;0;1014;2;1
3;4;22;5;1;11;11;25;38;-3;1016;2;1
3;4;22;6;1;9;6;32;44;-3;1017;2;1
3;4;22;7;1;7;2;38;43;-5;1019;2;2
3;4;22;8;1;6;1;36;40;-7;1021;2;3
3;4;22;9;1;5;0;36;37;-8;1022;2;2
3;4;22;10;1;6;1;38;35;-8;1024;2;1
3;4;22;11;1;7;3;32;34;-8;1024;2;1
3;4;22;12;1;8;3;35;31;-9;1024;2;1
3;4;22;13;1;8;4;34;29;-9;1025;2;1
3;4;22;14;1;9;5;28;25;-10;1024;2;1
3;4;22;15;1;9;5;27;22;-12;1025;2;2
3;4;22;16;1;9;5;28;18;-14;1025;2;2
3;4;22;17;1;8;4;29;19;-14;1026;2;3
3;4;22;18;1;7;3;29;19;-15;1027;2;3
3;4;22;19;1;6;2;27;20;-15;1028;2;2
3;4;22;20;1;6;2;24;22;-14;1030;2;1
3;4;22;21;1;5;1;20;24;-14;1031;2;1
3;4;22;22;1;4;0;20;24;-15;1032;2;1
3;4;22;23;1;3;-1;17;26;-14;1032;2;1
3;5;23;0;1;3;-1;17;28;-14;1032;2;1
3;5;23;1;1;3;-2;20;26;-15;1032;2;1
3;5;23;2;1;2;-2;17;32;-14;1033;2;1
3;5;23;4;1;0;-3;10;34;-14;1035;2;1
3;5;23;5;1;-1;-5;11;39;-13;1036;2;1
3;5;23;6;1;-1;-5;11;38;-14;1037;2;1
3;5;23;7;1;-1;-5;11;37;-14;1037;2;2
3;5;23;8;1;0;-4;12;34;-15;1038;2;3
3;5;23;9;1;0;-3;11;32;-15;1038;2;2
3;5;23;10;1;2;0;4;28;-15;1038;2;1
3;5;23;11;1;3;3;4;24;-15;1038;2;1
3;5;23;12;1;4;3;6;23;-16;1037;2;1
3;5;23;13;1;5;4;8;22;-15;1037;2;1
3;5;23;14;1;7;5;12;21;-14;1036;2;1
3;5;23;15;1;8;5;18;22;-13;1035;2;2
3;5;23;16;1;8;6;12;20;-14;1034;2;2
3;5;23;17;1;8;6;12;20;-14;1033;2;3
3;5;23;18;1;8;6;13;23;-12;1033;2;3
3;5;23;19;1;7;5;12;26;-11;1033;2;2
3;5;23;20;1;6;4;11;29;-10;1033;2;1
3;5;23;21;1;6;3;13;35;-8;1034;2;1
3;5;23;22;1;5;1;18;44;-6;1034;2;1
3;5;23;23;1;3;-1;20;50;-6;1034;2;1
3;6;24;0;1;3;-1;17;52;-6;1033;2;1
3;6;24;1;1;3;-1;16;52;-6;1033;2;1
3;6;24;2;1;3;-2;20;54;-6;1033;2;1
3;6;24;3;1;3;-2;19;59;-4;1032;2;1
3;6;24;4;1;3;-3;20;63;-4;1032;2;1
3;6;24;5;1;3;-2;22;65;-3;1032;2;1
3;6;24;6;1;3;-3;28;65;-3;1031;2;1
3;6;24;7;1;3;-2;22;61;-4;1032;2;2
3;6;24;8;1;4;0;21;63;-3;1032;2;3
3;6;24;9;1;4;0;22;63;-2;1032;2;2
3;6;24;10;1;5;1;20;70;0;1031;2;1
3;6;24;11;1;6;3;12;79;2;1030;2;1
3;6;24;12;1;8;5;18;73;3;1028;2;1
3;6;24;13;1;11;10;26;57;3;1026;2;2
3;6;24;14;1;13;13;26;49;2;1025;2;2
3;6;24;15;1;14;14;27;45;2;1024;2;2
3;6;24;16;1;15;15;31;41;2;1023;2;3
3;6;24;17;1;17;17;32;39;3;1022;2;4
3;6;24;18;1;16;16;23;43;4;1021;2;3
3;6;24;19;1;15;15;16;51;5;1021;2;2
3;6;24;20;1;13;13;16;62;6;1021;2;1
3;6;24;21;1;13;13;18;70;8;1021;2;1
3;6;24;22;1;14;14;18;69;8;1022;2;1
3;6;24;23;1;14;14;17;70;9;1022;2;1
3;7;25;0;0;14;14;19;69;8;1022;2;1
3;7;25;1;0;13;13;19;70;8;1021;2;1
3;7;25;2;0;14;14;19;72;9;1021;2;1
3;7;25;3;0;13;13;18;75;9;1020;2;1
3;7;25;4;0;13;13;14;77;9;1020;2;1
3;7;25;5;0;13;13;15;77;9;1021;2;1
3;7;25;6;0;13;13;13;77;9;1021;2;1
3;7;25;7;0;13;13;11;77;9;1022;2;1
3;7;25;8;0;15;15;14;70;9;1022;2;1
3;7;25;9;0;16;16;15;65;10;1022;2;2
3;7;25;10;0;18;18;18;64;11;1022;2;3
3;7;25;11;0;19;19;20;61;11;1021;2;4
3;7;25;12;0;20;20;18;55;11;1021;2;4
3;7;25;13;0;22;22;15;51;12;1021;2;5
3;7;25;14;0;24;24;10;46;12;1020;2;4
3;7;25;15;0;26;26;3;41;11;1020;2;5
3;7;25;16;0;25;25;0;46;12;1020;2;4
3;7;25;17;0;25;25;0;45;12;1020;2;4
3;7;25;18;0;23;23;4;47;11;1020;2;3
3;7;25;19;0;22;22;11;50;11;1021;2;2
3;7;25;20;0;21;21;17;52;11;1021;2;2
3;7;25;21;0;20;20;15;57;11;1021;2;1
3;7;25;22;0;18;18;13;62;11;1021;2;1
3;7;25;23;0;17;17;26;66;10;1022;2;1
3;1;26;0;0;15;15;25;67;9;1023;2;1
3;1;26;1;0;13;13;22;70;8;1024;2;1
3;1;26;2;0;12;12;25;75;7;1024;2;1
3;1;26;3;0;11;11;23;75;7;1024;2;1
3;1;26;4;0;11;9;23;74;6;1024;2;1
3;1;26;5;0;10;7;24;81;7;1025;2;1
3;1;26;6;0;9;6;18;86;7;1025;2;1
3;1;26;7;0;9;6;22;87;7;1026;2;1
3;1;26;8;0;9;6;23;87;7;1026;2;1
3;1;26;9;0;9;6;20;87;7;1027;2;1
3;1;26;10;0;9;6;19;87;7;1027;2;2
3;1;26;11;0;9;6;19;87;7;1027;2;2
3;1;26;12;0;9;7;16;87;7;1027;2;2
3;1;26;13;0;9;6;18;87;7;1026;2;2
3;1;26;14;0;9;6;18;88;7;1026;2;2
3;1;26;15;0;10;7;19;90;8;1024;2;2
3;1;26;16;0;9;7;17;92;8;1024;2;2
3;1;26;17;0;9;6;18;94;8;1024;2;2
3;1;26;18;0;9;6;19;94;8;1023;2;1
3;1;26;19;0;9;6;18;94;8;1023;2;1
3;1;26;20;0;9;7;16;94;8;1024;2;1
3;1;26;21;0;9;7;15;94;8;1024;2;1
3;1;26;22;0;9;7;12;95;8;1023;2;1
3;1;26;23;0;8;5;15;100;8;1023;2;1
3;2;27;0;1;8;6;14;100;8;1022;2;1
3;2;27;1;1;8;7;9;100;8;1021;2;1
3;2;27;2;1;8;6;10;100;8;1020;2;1
3;2;27;4;1;8;7;6;100;8;1019;2;1
3;2;27;5;1;8;8;1;100;8;1019;2;1
3;2;27;6;1;9;8;5;97;8;1019;2;1
3;2;27;7;1;9;8;6;100;9;1019;2;2
3;2;27;8;1;9;8;6;100;9;1019;2;3
3;2;27;9;1;9;8;9;100;9;1019;2;2
3;2;27;10;1;11;10;13;100;11;1018;2;1
3;2;27;11;1;12;12;12;92;11;1017;2;1
3;2;27;12;1;15;15;11;85;12;1017;2;2
3;2;27;13;1;17;17;16;75;13;1017;2;2
3;2;27;14;1;20;20;8;67;14;1015;2;2
3;2;27;15;1;22;22;8;60;14;1014;2;2
3;2;27;16;1;23;23;8;57;14;1013;2;3
3;2;27;17;1;23;23;6;57;14;1013;2;5
3;2;27;18;1;22;22;16;59;13;1012;2;4
3;2;27;19;1;20;20;13;65;14;1013;2;3
3;2;27;20;1;19;19;6;71;14;1013;2;2
3;2;27;21;1;19;19;10;73;14;1013;2;1
3;2;27;22;1;18;18;9;75;13;1013;2;1
3;2;27;23;1;17;17;4;77;13;1013;2;1
3;3;28;0;1;17;17;0;80;13;1013;2;1
3;3;28;1;1;15;15;0;89;13;1012;2;1
3;3;28;2;1;15;15;0;91;14;1012;2;1
3;3;28;3;1;17;17;9;83;14;1010;2;1
3;3;28;4;1;16;16;6;88;14;1010;2;1
3;3;28;5;1;16;16;10;88;14;1010;2;1
3;3;28;6;1;16;16;7;88;14;1010;2;1
3;3;28;7;1;17;17;10;84;14;1011;2;3
3;3;28;8;1;17;17;12;83;14;1011;2;3
3;3;28;9;1;17;17;15;85;15;1011;2;1
3;3;28;10;1;18;18;16;88;16;1011;2;1
3;3;28;11;1;20;20;17;80;16;1011;2;1
3;3;28;12;1;19;19;18;84;16;1011;2;1
3;3;28;13;1;20;20;19;75;15;1010;2;1
3;3;28;14;1;21;21;23;64;14;1010;2;2
3;3;28;15;1;21;21;15;63;14;1010;2;2
3;3;28;16;1;22;22;14;57;13;1009;2;3
3;3;28;17;1;22;22;18;53;12;1010;2;4
3;3;28;18;1;21;21;19;55;12;1011;2;4
3;3;28;19;1;21;21;17;57;12;1011;2;3
3;3;28;20;1;20;20;12;63;13;1012;2;2
3;3;28;21;1;18;18;13;71;13;1013;2;1
3;3;28;22;1;18;18;16;73;13;1014;2;1
3;3;28;23;1;17;17;16;73;12;1014;2;1
3;4;29;0;1;17;17;14;73;12;1014;2;1
3;4;29;1;1;17;17;16;74;12;1015;2;1
3;4;29;2;1;16;16;13;83;13;1015;2;1
3;4;29;3;1;15;15;15;94;14;1015;2;1
3;4;29;4;1;15;15;16;82;12;1015;2;1
3;4;29;5;1;14;14;18;82;11;1016;2;1
3;4;29;6;1;14;14;19;74;9;1017;2;1
3;4;29;7;1;13;13;20;72;8;1018;2;3
3;4;29;8;1;13;13;19;69;7;1019;2;4
3;4;29;9;1;13;13;21;65;6;1020;2;2
3;4;29;10;1;15;15;22;58;7;1020;2;1
3;4;29;11;1;16;16;19;53;6;1020;2;2
3;4;29;12;1;17;17;17;45;5;1020;2;2
3;4;29;13;1;18;18;22;41;4;1019;2;2
3;4;29;14;1;19;19;21;38;4;1019;2;2
3;4;29;15;1;19;19;18;36;3;1018;2;2
3;4;29;16;1;19;19;13;33;2;1018;2;3
3;4;29;17;1;19;19;15;34;3;1018;2;5
3;4;29;18;1;18;18;18;39;4;1019;2;4
3;4;29;19;1;16;16;20;42;3;1020;2;3
3;4;29;20;1;16;16;19;40;2;1021;2;2
3;4;29;21;1;15;15;20;42;2;1022;2;1
3;4;29;22;1;13;13;18;44;1;1022;2;1
3;4;29;23;1;12;12;17;46;1;1022;2;1
3;5;30;0;1;11;11;12;49;1;1022;2;1
3;5;30;1;1;11;11;12;48;0;1022;2;1
3;5;30;2;1;10;8;15;50;0;1022;2;1
3;5;30;3;1;10;7;16;52;0;1022;2;1
3;5;30;4;1;9;7;13;51;-1;1023;2;1
3;5;30;5;1;9;6;16;50;-1;1023;2;1
3;5;30;6;1;8;5;19;52;-1;1024;2;1
3;5;30;7;1;8;5;21;53;-1;1024;2;2
3;5;30;8;1;8;6;15;53;-1;1024;2;3
3;5;30;9;1;8;6;12;52;-1;1024;2;2
3;5;30;10;1;10;8;9;48;-1;1024;2;1
3;5;30;11;1;10;10;2;49;0;1024;2;1
3;5;30;12;1;11;11;4;46;0;1023;2;2
3;5;30;13;1;12;12;11;46;1;1022;2;2
3;5;30;14;1;12;12;15;47;1;1021;2;2
3;5;30;15;1;12;12;15;50;2;1020;2;2
3;5;30;16;1;12;12;14;51;2;1019;2;2
3;5;30;17;1;12;12;17;56;3;1018;2;4
3;5;30;18;1;12;12;17;58;4;1018;2;3
3;5;30;19;1;11;11;17;60;4;1018;2;2
3;5;30;20;1;11;11;19;62;4;1018;2;2
3;5;30;21;1;10;9;20;65;4;1018;2;1
3;5;30;22;1;10;7;20;67;4;1018;2;1
3;5;30;23;1;9;6;20;69;4;1017;2;1
3;6;31;0;1;9;6;18;71;4;1017;2;1
3;6;31;1;1;9;7;16;71;4;1016;2;1
3;6;31;2;1;9;7;12;78;5;1015;2;1
3;6;31;4;1;8;6;13;92;7;1014;2;1
3;6;31;5;1;8;5;15;92;6;1014;2;1
3;6;31;6;1;7;4;17;93;6;1013;2;1
3;6;31;7;1;7;4;19;98;7;1012;2;1
3;6;31;8;1;8;5;20;94;7;1010;2;1
3;6;31;9;1;8;5;17;97;8;1010;2;1
3;6;31;10;1;8;5;19;99;8;1009;2;1
3;6;31;11;1;8;5;19;100;8;1008;2;1
3;6;31;12;1;8;5;19;98;8;1007;2;1
3;6;31;13;1;9;7;16;98;9;1005;2;1
3;6;31;14;1;10;10;10;92;9;1003;2;1
3;6;31;15;1;11;10;13;92;9;1003;2;1
3;6;31;16;1;11;11;14;94;10;1003;2;2
